родственник	0.522	0.409	0.421
родственный	0.688	0.384	0.458
родство	0.771	0.300	0.652
родстер	0.531	0.622	0.473
роды	0.604	0.861	0.673
рождение	0.846	0.766	0.528
рождественский	0.875	0.698	0.602
рождество	0.872	0.525	0.676
рожок	0.479	0.588	0.391
рожь	0.490	0.298	0.411
роза	0.865	0.276	0.386
розетка	0.469	0.410	0.310
розлив	0.365	0.333	0.370
розмари	0.688	0.381	0.425
розовый	0.873	0.399	0.613
розыгрыш	0.452	0.632	0.382
розыск	0.145	0.925	0.657
рой	0.302	0.735	0.458
рок	0.348	0.493	0.500
рокер	0.615	0.704	0.625
роковой	0.290	0.583	0.402
ролик	0.521	0.394	0.345
ролики	0.490	0.365	0.336
роль	0.552	0.260	0.464
ром	0.561	0.377	0.451
роман	0.611	0.405	0.548
романист	0.340	0.343	0.529
романтизм	0.854	0.521	0.593
романтик	0.936	0.531	0.598
романтика	0.980	0.682	0.587
ропот	0.458	0.520	0.200
роса	0.604	0.225	0.464
роскошный	0.736	0.618	0.656
роскошь	0.932	0.673	0.750
росомаха	0.470	0.673	0.627
рост	0.592	0.559	0.640
ростовщичество	0.344	0.679	0.430
росток	0.423	0.493	0.372
рот	0.734	0.294	0.336
рота	0.320	0.462	0.209
ротанг	0.434	0.334	0.377
ротонда	0.500	0.464	0.393
ротор	0.500	0.458	0.404
роуди	0.500	0.566	0.455
роща	0.604	0.245	0.417
роялти	0.832	0.571	0.833
роящийся	0.375	0.600	0.435
ртуть	0.417	0.441	0.529
рубашка	0.698	0.186	0.231
рубец	0.312	0.361	0.438
рубин	0.663	0.408	0.544
рубить	0.417	0.470	0.377
рубрика	0.427	0.260	0.500
ругался	0.156	0.625	0.454
ругательство	0.357	0.567	0.536
ругать	0.194	0.755	0.626
ругаться	0.477	0.557	0.550
руда	0.500	0.333	0.356
рудиментарный	0.286	0.321	0.509
руины	0.250	0.490	0.248
рука	0.547	0.299	0.452
рукав	0.531	0.270	0.273
рукавица	0.406	0.183	0.264
руки	0.464	0.395	0.483
руководитель	0.615	0.479	0.933
руководить	0.453	0.510	0.750
руководство	0.684	0.344	0.596
рукопись	0.510	0.208	0.540
рукопожатие	0.816	0.654	0.492
рукоположен	0.735	0.409	0.731
рукоположение	0.688	0.490	0.765
рукоятка	0.448	0.275	0.417
рукоять	0.396	0.650	0.537
рулевой	0.490	0.441	0.647
рулетка	0.366	0.470	0.391
рулон	0.469	0.510	0.172
руль	0.439	0.469	0.509
румба	0.781	0.827	0.615
румпель	0.448	0.410	0.290
румяна	0.562	0.400	0.382
румянец	0.408	0.755	0.589
румяный	0.490	0.630	0.395
руны	0.438	0.300	0.304
русалочка	0.765	0.623	0.452
рут	0.469	0.427	0.444
рутина	0.365	0.219	0.333
рух	0.427	0.510	0.415
ручаться	0.625	0.417	0.746
ручей	0.532	0.425	0.434
ручка	0.481	0.277	0.261
рушится	0.167	0.696	0.308
рыба	0.714	0.500	0.443
рыба-меч	0.564	0.520	0.442
рыбак	0.656	0.461	0.546
рыбалка	0.625	0.408	0.500
рыбный	0.224	0.601	0.471
рыболовство	0.574	0.503	0.519
рыбы	0.510	0.280	0.250
рывок	0.448	0.550	0.475
рыдать	0.115	0.480	0.212
рыжевато-коричневый	0.551	0.398	0.400
рыжеволосый	0.510	0.520	0.428
рыжий	0.677	0.549	0.518
рынок	0.651	0.434	0.488
рыскать	0.429	0.579	0.506
рысь	0.534	0.581	0.497
рыться	0.243	0.615	0.289
рыцарство	0.798	0.520	0.808
рыцарь	0.780	0.441	0.835
рычаг	0.400	0.343	0.402
рычание	0.215	0.795	0.483
рычать	0.312	0.776	0.469
рычит	0.125	0.675	0.442
рэгтайм	0.469	0.602	0.398
рэкет	0.344	0.617	0.524
рэнди	0.490	0.394	0.481
рэп	0.585	0.645	0.441
рэпер	0.550	0.755	0.482
рюкзак	0.640	0.297	0.300
рябь	0.481	0.498	0.405
ряд	0.438	0.222	0.283
рядовой	0.458	0.694	0.713
рядом	0.458	0.333	0.347
сабля	0.551	0.620	0.553
саботаж	0.135	0.906	0.500
саван	0.417	0.457	0.389
саванна	0.667	0.179	0.352
сага	0.635	0.440	0.600
сад	0.770	0.230	0.456
садист	0.042	0.918	0.500
садистский	0.031	0.906	0.618
садиться	0.541	0.550	0.619
садовник	0.673	0.346	0.361
садоводство	0.777	0.377	0.397
садоводческий	0.594	0.387	0.509
сады	0.775	0.202	0.296
сажа	0.375	0.328	0.292
сайдвиндер	0.500	0.500	0.439
сайонара	0.560	0.398	0.402
сайт	0.677	0.265	0.452
саксофон	0.630	0.455	0.446
сакэ	0.490	0.573	0.407
саламандра	0.410	0.362	0.309
салат	0.750	0.260	0.307
салли	0.604	0.390	0.451
сало	0.427	0.239	0.179
салон	0.581	0.298	0.413
салфетка	0.514	0.189	0.277
сальмонелла	0.167	0.608	0.312
сальса	0.742	0.500	0.370
сальто	0.214	0.769	0.519
салют	0.786	0.904	0.593
салями	0.667	0.360	0.339
саман	0.500	0.319	0.328
самба	0.781	0.740	0.465
самоанализ	0.603	0.337	0.575
самовлюбленный	0.323	0.708	0.655
самогон	0.531	0.464	0.432
самодовольный	0.411	0.502	0.552
самодовольство	0.604	0.503	0.519
самозванец	0.368	0.658	0.474
самокат	0.510	0.587	0.371
самолет	0.647	0.586	0.607
самолеты	0.667	0.606	0.575
самонаведение	0.551	0.460	0.527
самонадеянный	0.265	0.596	0.616
самообладание	0.802	0.354	0.717
самоотверженный	0.521	0.235	0.396
самооценка	0.704	0.460	0.594
самородок	0.602	0.340	0.348
самосвал	0.427	0.571	0.431
самоубийственный	0.021	0.867	0.382
самоубийство	0.030	0.873	0.429
самоуверенный	0.156	0.800	0.491
самурай	0.562	0.736	0.838
санаторий	0.459	0.568	0.530
сангвиник	0.520	0.560	0.545
сандалии	0.490	0.283	0.333
сани	0.674	0.533	0.401
санитар	0.439	0.469	0.651
санитария	0.742	0.312	0.500
санитарный	0.458	0.320	0.425
санкционированный	0.323	0.696	0.391
санкция	0.201	0.750	0.517
санта	0.735	0.286	0.509
сантехника	0.469	0.427	0.441
сантиметр	0.427	0.280	0.380
сапиенс	0.480	0.453	0.584
сапоги	0.602	0.255	0.350
сапожник	0.453	0.342	0.404
сапфир	0.770	0.472	0.651
сарай	0.510	0.452	0.425
саранча	0.479	0.412	0.417
сардина	0.541	0.236	0.236
саржа	0.449	0.415	0.353
сарказм	0.125	0.685	0.346
саркастический	0.397	0.781	0.298
саркома	0.260	0.519	0.402
саркофаг	0.271	0.561	0.435
сарсапариль	0.542	0.488	0.345
сассафрас	0.469	0.388	0.471
сатанинский	0.062	0.843	0.720
сатир	0.280	0.639	0.500
сатира	0.458	0.655	0.472
сатирический	0.323	0.615	0.538
сауна	0.781	0.350	0.455
саундтрек	0.630	0.559	0.518
сафари	0.663	0.673	0.640
сахар	0.896	0.382	0.402
сашими	0.704	0.310	0.359
сбалансированный	0.806	0.255	0.745
сбежал	0.365	0.755	0.518
сбежать	0.396	0.694	0.528
сбережения	0.776	0.431	0.608
сбой	0.444	0.448	0.269
сбоку	0.562	0.255	0.450
сборище	0.585	0.558	0.534
сборка	0.698	0.500	0.640
сборник	0.610	0.461	0.537
сборщик	0.482	0.439	0.684
сброд	0.272	0.503	0.345
свадебный	0.823	0.655	0.596
свадьба	0.830	0.691	0.654
свалка	0.307	0.440	0.332
свалки	0.302	0.583	0.365
свами	0.510	0.547	0.491
сварка	0.464	0.515	0.537
сварливый	0.260	0.469	0.425
сварщик	0.448	0.679	0.683
свастика	0.316	0.472	0.491
сваха	0.615	0.509	0.519
сведущий	0.724	0.360	0.542
свежесть	0.917	0.333	0.585
свежий	0.720	0.382	0.451
свергать	0.286	0.420	0.451
свергнуть	0.260	0.868	0.620
сверкающий	0.737	0.581	0.676
сверлить	0.250	0.602	0.573
свернутый	0.378	0.518	0.389
свертка	0.417	0.559	0.527
сверхактивный	0.667	0.885	0.592
сверхзащитный	0.448	0.673	0.741
сверхновая	0.729	0.673	0.827
сверхчеловеческий	0.810	0.745	0.895
сверхъестественное	0.622	0.824	0.733
сверхъестественный	0.469	0.461	0.430
светильники	0.643	0.330	0.370
светить	0.844	0.539	0.741
светиться	0.849	0.505	0.771
светлость	0.567	0.518	0.779
светляк	0.622	0.410	0.363
светофор	0.490	0.469	0.479
светский	0.463	0.461	0.520
светящийся	0.929	0.506	0.760
свеча	0.602	0.221	0.344
свечи	0.586	0.371	0.346
свидание	0.656	0.434	0.459
свидетель	0.562	0.569	0.593
свидетельство	0.541	0.538	0.750
свидетельствовать	0.480	0.680	0.713
свинарник	0.214	0.514	0.223
свингер	0.459	0.778	0.482
свинина	0.370	0.450	0.333
свинка	0.099	0.410	0.311
свиной	0.234	0.483	0.333
свинья	0.333	0.465	0.291
свирепость	0.235	0.906	0.746
свирепый	0.189	0.823	0.637
свист	0.774	0.589	0.641
свита	0.491	0.567	0.467
свитер	0.704	0.245	0.295
свищ	0.312	0.481	0.330
свобода	0.954	0.561	0.871
свободно	0.885	0.478	0.630
свободный	0.561	0.454	0.406
свод	0.490	0.378	0.644
сводчатый	0.417	0.460	0.542
своевременность	0.760	0.404	0.582
своевременный	0.865	0.387	0.591
своенравный	0.352	0.702	0.408
своеобразный	0.600	0.491	0.564
сволочь	0.094	0.692	0.289
сворачивать	0.594	0.441	0.275
связано	0.816	0.550	0.612
связка	0.521	0.384	0.491
связующее	0.438	0.250	0.308
связывание	0.438	0.425	0.640
связывать	0.398	0.462	0.448
связь	0.662	0.473	0.551
святилище	0.692	0.332	0.616
святки	0.438	0.430	0.445
святой	0.799	0.233	0.662
святость	0.816	0.297	0.685
святотатство	0.281	0.708	0.491
святыня	0.802	0.255	0.574
священник	0.548	0.342	0.636
священнический	0.605	0.284	0.683
священнослужитель	0.521	0.324	0.589
священный	0.833	0.375	0.862
священство	0.622	0.304	0.649
сгибание	0.449	0.551	0.418
сгибать	0.571	0.324	0.368
сгибаться	0.604	0.378	0.330
сгладить	0.286	0.469	0.442
сглазить	0.337	0.582	0.373
сгнивший	0.104	0.590	0.327
сговор	0.339	0.603	0.437
сговориться	0.206	0.740	0.520
сговорчивый	0.635	0.500	0.469
сгорел	0.163	0.603	0.347
сгребание	0.265	0.620	0.537
сгусток	0.150	0.558	0.275
сгущаться	0.406	0.398	0.509
сдаваться	0.115	0.396	0.186
сдавливание	0.260	0.598	0.557
сдача	0.625	0.575	0.606
сдвиг	0.428	0.602	0.475
сделка	0.586	0.601	0.629
сделки	0.600	0.491	0.480
сдержанность	0.167	0.618	0.520
сдержанный	0.474	0.410	0.531
сдерживание	0.353	0.597	0.645
сдерживать	0.239	0.617	0.500
сдувать	0.148	0.404	0.237
сеанс	0.510	0.481	0.491
себя	0.682	0.354	0.491
северный	0.570	0.340	0.472
северо-запад	0.604	0.345	0.451
северо-западный	0.479	0.306	0.462
сегмент	0.469	0.290	0.440
сегрегация	0.302	0.545	0.390
сегрегированный	0.164	0.575	0.411
седан	0.480	0.423	0.680
седло	0.510	0.509	0.306
седой	0.469	0.298	0.424
седьмой	0.500	0.245	0.288
сезонный	0.592	0.273	0.305
сейсмический	0.323	0.925	0.578
сек	0.490	0.385	0.380
секвестр	0.177	0.860	0.500
секрет	0.479	0.580	0.509
секретариат	0.518	0.459	0.597
секретарь	0.612	0.426	0.561
секретировать	0.427	0.567	0.518
секретность	0.294	0.549	0.475
секретный	0.571	0.460	0.663
секреция	0.354	0.582	0.529
секс	0.803	0.939	0.704
сексист	0.255	0.798	0.411
сексуальность	0.670	0.898	0.657
сексуальный	0.724	0.952	0.721
секта	0.265	0.667	0.526
сектант	0.260	0.606	0.517
сектор	0.594	0.190	0.569
секуляризм	0.367	0.440	0.559
секундомер	0.469	0.521	0.482
секционный	0.427	0.415	0.464
селезенка	0.448	0.255	0.396
селезень	0.467	0.411	0.452
селективный	0.612	0.347	0.706
селен	0.469	0.408	0.336
сельдерей	0.396	0.147	0.223
сельдь	0.531	0.387	0.422
сельскохозяйственный	0.686	0.321	0.473
сельтерская	0.448	0.452	0.406
сельхозугодья	0.729	0.363	0.509
семантика	0.698	0.394	0.569
семафор	0.552	0.374	0.598
семена	0.731	0.269	0.418
семестр	0.521	0.327	0.482
семинар	0.583	0.360	0.623
семинария	0.594	0.367	0.589
семиотика	0.449	0.417	0.596
семнадцать	0.585	0.296	0.321
семь	0.672	0.265	0.373
семьдесят	0.625	0.353	0.446
семья	0.875	0.306	0.655
семя	0.656	0.135	0.306
сенат	0.490	0.349	0.836
сенатор	0.391	0.422	0.821
сено	0.469	0.212	0.343
сенсационный	0.938	0.827	0.858
сенсорный	0.583	0.480	0.442
сентиментальность	0.771	0.548	0.319
сентиментальный	0.477	0.383	0.326
сентябрь	0.521	0.333	0.361
сеньор	0.527	0.217	0.630
сеньорита	0.765	0.550	0.500
сепаратист	0.245	0.627	0.537
сепия	0.448	0.270	0.345
сепсис	0.229	0.452	0.327
септический	0.281	0.462	0.425
сера	0.263	0.500	0.346
сервер	0.656	0.356	0.536
сервитут	0.479	0.345	0.302
сердечный	0.688	0.543	0.673
сердитый	0.198	0.808	0.559
сердца	0.948	0.592	0.634
сердце	0.761	0.466	0.605
сердцевина	0.458	0.350	0.596
сердцеед	0.265	0.685	0.580
серебристый	0.569	0.439	0.494
серебряный	0.684	0.451	0.615
середина	0.479	0.236	0.328
серенада	0.875	0.570	0.491
сержант	0.408	0.600	0.833
сериал	0.469	0.350	0.472
сериализовать	0.500	0.455	0.593
серии	0.622	0.431	0.420
серо-коричневый	0.406	0.340	0.386
серп	0.427	0.585	0.370
серпантин	0.576	0.646	0.329
сертификат	0.786	0.377	0.746
серфер	0.704	0.701	0.554
серый	0.380	0.241	0.274
серьга	0.583	0.520	0.500
серьги	0.676	0.346	0.517
серьезнее	0.102	0.622	0.453
серьезно	0.847	0.490	0.717
серьезность	0.626	0.369	0.682
серьезный	0.577	0.417	0.645
сессии	0.646	0.578	0.650
сессия	0.418	0.481	0.411
сестра	0.916	0.324	0.562
сестринство	0.837	0.415	0.696
сетка	0.453	0.390	0.466
сетки	0.440	0.363	0.362
сеттер	0.541	0.455	0.473
сетчатка	0.510	0.299	0.408
сеть	0.545	0.380	0.487
сеять	0.521	0.526	0.472
сжатый	0.461	0.405	0.506
сжать	0.438	0.618	0.580
сжигание	0.229	0.774	0.441
сжижение	0.449	0.622	0.535
сжиженный	0.562	0.463	0.342
сжимаемый	0.622	0.392	0.585
сжимать	0.458	0.676	0.532
сиб	0.698	0.298	0.593
сиг	0.492	0.327	0.333
сигара	0.306	0.463	0.346
сигарета	0.219	0.528	0.304
сигма	0.490	0.472	0.535
сигнал	0.615	0.417	0.464
сидение	0.552	0.265	0.286
сиденье	0.542	0.281	0.434
сидеть	0.561	0.230	0.368
сидит	0.561	0.146	0.353
сидр	0.530	0.346	0.398
сиеста	0.740	0.046	0.295
сила	0.665	0.710	0.929
силикон	0.480	0.340	0.333
силовик	0.398	0.612	0.639
силуэт	0.582	0.410	0.288
силы	0.551	0.686	0.886
сильно	0.641	0.735	0.859
сильный	0.912	0.745	0.895
симбиотический	0.832	0.425	0.406
символ	0.643	0.388	0.527
символизировать	0.633	0.327	0.673
символизм	0.688	0.347	0.640
символически	0.582	0.385	0.648
символический	0.721	0.422	0.686
симметричный	0.643	0.237	0.579
симметрия	0.604	0.274	0.500
симпатичная	0.875	0.516	0.561
симпатичный	0.796	0.434	0.609
симпатия	0.963	0.604	0.589
симпозиум	0.573	0.394	0.644
симптом	0.380	0.529	0.434
симптоматический	0.367	0.434	0.491
симулятор	0.677	0.559	0.583
симфонический	0.775	0.545	0.566
симфония	0.765	0.490	0.600
синагога	0.531	0.300	0.544
синапс	0.660	0.471	0.491
синаптический	0.573	0.553	0.622
синдикат	0.439	0.491	0.673
синдром	0.229	0.510	0.246
синергетический	0.571	0.550	0.547
синергия	0.667	0.510	0.720
синий	0.553	0.245	0.335
синица	0.402	0.539	0.388
синод	0.469	0.377	0.574
синоним	0.615	0.210	0.433
синонимичный	0.480	0.323	0.400
синопсис	0.541	0.390	0.482
синоптик	0.635	0.611	0.846
синоптический	0.561	0.510	0.596
синтаксис	0.531	0.346	0.559
синтез	0.604	0.315	0.377
синтезатор	0.500	0.410	0.592
синтетический	0.396	0.350	0.519
синхронизировать	0.792	0.400	0.662
синхронный	0.600	0.538	0.545
синяк	0.133	0.640	0.474
сир	0.854	0.452	0.808
сирена	0.570	0.627	0.500
сирень	0.688	0.180	0.357
сироп	0.620	0.223	0.318
сирота	0.133	0.388	0.140
система	0.615	0.346	0.764
систематически	0.690	0.390	0.651
систематический	0.617	0.444	0.594
сиська	0.561	0.548	0.294
ситком	0.562	0.537	0.407
сито	0.459	0.250	0.333
ситуация	0.531	0.387	0.600
ситх	0.439	0.564	0.373
сифилис	0.071	0.606	0.245
сифон	0.354	0.333	0.435
сияние	0.796	0.625	0.719
сияющий	0.888	0.681	0.730
ска	0.458	0.575	0.245
сказать	0.561	0.330	0.470
сказка	0.663	0.300	0.336
сказочный	0.776	0.408	0.413
скакалка	0.656	0.660	0.368
скалывание	0.354	0.452	0.353
скальп	0.347	0.346	0.302
скальпель	0.302	0.700	0.482
скамья	0.510	0.262	0.604
скандал	0.122	0.821	0.557
скандальный	0.135	0.907	0.556
сканер	0.531	0.356	0.567
сканирование	0.479	0.423	0.470
скарабей	0.406	0.458	0.267
скат	0.337	0.548	0.409
скатерть	0.480	0.165	0.215
скачать	0.602	0.490	0.503
скачущий	0.643	0.735	0.645
скваттер	0.390	0.361	0.565
скво	0.428	0.441	0.398
сквозняк	0.458	0.500	0.518
скворец	0.500	0.490	0.514
скейтборд	0.677	0.550	0.353
скелет	0.244	0.511	0.331
скептик	0.135	0.440	0.500
скептицизм	0.261	0.462	0.566
скептический	0.210	0.444	0.459
скидка	0.696	0.549	0.406
скиния	0.408	0.480	0.605
скипетр	0.630	0.300	0.670
скипидар	0.320	0.539	0.571
скитаться	0.457	0.400	0.400
склад	0.645	0.307	0.469
складка	0.465	0.316	0.308
складчатый	0.534	0.318	0.436
складывать	0.385	0.412	0.330
склеп	0.156	0.431	0.386
склон	0.347	0.438	0.279
склонение	0.250	0.549	0.311
склонность	0.564	0.490	0.617
склонный	0.415	0.434	0.454
скобка	0.537	0.330	0.475
скобки	0.573	0.281	0.435
сковорода	0.622	0.239	0.354
скользить	0.459	0.673	0.427
скользкий	0.303	0.561	0.346
скользящий	0.356	0.730	0.491
сконцентрироваться	0.750	0.439	0.743
скопление	0.271	0.654	0.491
скорбный	0.180	0.441	0.188
скорбь	0.307	0.623	0.429
скорбящий	0.099	0.576	0.312
скоро	0.484	0.383	0.372
скороговорка	0.312	0.635	0.451
скоропортящийся	0.270	0.464	0.354
скорость	0.696	0.809	0.721
скорпион	0.198	0.745	0.600
скос	0.757	0.406	0.454
скотобойня	0.146	0.794	0.472
скотч	0.578	0.520	0.615
скраб	0.417	0.420	0.500
скремблер	0.417	0.550	0.444
скрепи	0.306	0.706	0.231
скрининг	0.562	0.570	0.709
скрипач	0.710	0.441	0.519
скрипеть	0.344	0.670	0.411
скрипка	0.697	0.422	0.390
скрипучий	0.229	0.771	0.367
скрипящий	0.302	0.743	0.415
скромность	0.778	0.240	0.500
скромный	0.642	0.260	0.426
скрупулезный	0.545	0.685	0.602
скрывать	0.312	0.436	0.306
скрывающийся	0.421	0.781	0.575
скрытность	0.520	0.270	0.452
скрытный	0.385	0.306	0.536
скрытый	0.349	0.451	0.456
скряга	0.258	0.523	0.373
скудно	0.510	0.353	0.518
скудный	0.256	0.349	0.209
скука	0.266	0.310	0.290
скулить	0.342	0.686	0.218
скульптор	0.653	0.431	0.694
скульптура	0.750	0.346	0.490
скульптурный	0.635	0.327	0.528
скумбрия	0.418	0.423	0.426
скунс	0.284	0.491	0.380
скупердяй	0.388	0.420	0.404
скупой	0.093	0.592	0.378
скучать	0.573	0.490	0.408
скучающий	0.153	0.167	0.196
скучный	0.154	0.289	0.209
слабак	0.230	0.381	0.168
слабительное	0.271	0.550	0.528
слабо	0.270	0.255	0.111
слабость	0.236	0.385	0.171
слабоумие	0.092	0.779	0.337
слабоумный	0.102	0.534	0.242
слабый	0.133	0.317	0.107
слава	0.903	0.716	0.750
славка	0.480	0.349	0.311
славный	0.959	0.673	0.827
сладкий	0.668	0.418	0.382
сладости	0.910	0.422	0.321
сладострастный	0.673	0.719	0.792
сладость	0.906	0.474	0.528
сланцы	0.500	0.270	0.342
след	0.583	0.319	0.409
следить	0.667	0.509	0.600
следователь	0.615	0.509	0.779
следовательно	0.385	0.400	0.385
следственный	0.562	0.600	0.704
следствие	0.560	0.470	0.495
следы	0.482	0.448	0.389
слезливый	0.188	0.486	0.200
сленг	0.479	0.418	0.491
слепо	0.439	0.598	0.278
слепота	0.245	0.480	0.196
слесарь	0.510	0.417	0.491
слива	0.724	0.306	0.170
сливаться	0.619	0.457	0.631
сливочник	0.594	0.192	0.269
сливочный	0.823	0.337	0.345
слизистый	0.254	0.398	0.301
слизняк	0.315	0.508	0.261
слизь	0.328	0.373	0.291
слинг	0.417	0.423	0.404
слиток	0.690	0.501	0.672
слияние	0.578	0.530	0.620
слова	0.710	0.216	0.473
словесный	0.520	0.291	0.562
слово	0.552	0.255	0.482
словоблудие	0.429	0.560	0.535
словосочетание	0.637	0.360	0.594
слог	0.448	0.250	0.417
сложенный	0.179	0.373	0.327
сложно	0.235	0.700	0.508
сложность	0.479	0.620	0.595
сложный	0.456	0.581	0.600
слои	0.500	0.457	0.411
слоистый	0.509	0.413	0.473
слой	0.432	0.258	0.438
сломанный	0.153	0.545	0.332
слон	0.531	0.510	0.615
слоняться	0.378	0.413	0.309
слот	0.469	0.337	0.337
слуга	0.426	0.416	0.358
служанка	0.406	0.324	0.300
слух	0.462	0.536	0.439
слухи	0.288	0.623	0.333
слуховой	0.531	0.481	0.570
случайно	0.371	0.667	0.318
случайность	0.420	0.466	0.512
случайный	0.474	0.527	0.375
случаться	0.677	0.670	0.551
случиться	0.503	0.431	0.453
слушай	0.571	0.500	0.398
слушатель	0.661	0.328	0.409
слушать	0.647	0.369	0.456
слышать	0.760	0.429	0.444
слышимость	0.552	0.332	0.408
слышимый	0.673	0.370	0.462
слюда	0.531	0.250	0.314
слюна	0.214	0.265	0.236
слюни	0.350	0.375	0.278
слякоть	0.427	0.283	0.296
смазка	0.611	0.562	0.452
смазывать	0.552	0.490	0.470
смайлик	0.865	0.470	0.571
смак	0.692	0.729	0.620
смеется	0.812	0.846	0.425
смежный	0.375	0.450	0.500
смекалка	0.719	0.520	0.706
смелость	0.669	0.587	0.590
смелый	0.664	0.566	0.691
смельчак	0.429	0.714	0.653
сменный	0.490	0.480	0.528
смертельно	0.073	0.771	0.682
смертельный	0.149	0.825	0.649
смертность	0.229	0.726	0.518
смертный	0.196	0.786	0.510
смерть	0.031	0.720	0.472
смеситель	0.562	0.500	0.556
смесь	0.497	0.409	0.449
смех	0.970	0.647	0.587
смехотворный	0.364	0.590	0.286
смешанный	0.516	0.369	0.400
смешаться	0.561	0.480	0.434
смешение	0.560	0.418	0.637
смешивание	0.542	0.490	0.472
смешивать	0.469	0.452	0.463
смешной	0.881	0.673	0.447
смещать	0.229	0.500	0.312
смещение	0.388	0.530	0.561
смеющийся	0.906	0.596	0.534
сми	0.500	0.330	0.464
смирение	0.740	0.118	0.444
смиренно	0.771	0.194	0.370
смиренный	0.280	0.618	0.198
смог	0.271	0.480	0.382
смоделированный	0.500	0.461	0.356
смокинг	0.613	0.359	0.491
смола	0.361	0.374	0.485
сморщенный	0.500	0.373	0.221
смотреть	0.625	0.387	0.519
смотритель	0.714	0.531	0.759
смотрящий	0.714	0.491	0.520
смузи	0.806	0.333	0.281
смущать	0.249	0.591	0.373
смущающий	0.226	0.809	0.225
смущение	0.143	0.685	0.226
смущенный	0.202	0.605	0.212
смывать	0.663	0.168	0.409
смысл	0.722	0.397	0.579
смягчать	0.506	0.427	0.456
смягчение	0.566	0.434	0.461
смягчитель	0.745	0.300	0.373
смягчить	0.694	0.194	0.392
смятение	0.198	0.888	0.417
снабжать	0.755	0.487	0.490
снайпер	0.204	0.899	0.808
снаряд	0.276	0.865	0.774
снаряды	0.250	0.848	0.868
снасти	0.365	0.686	0.569
снег	0.667	0.363	0.309
снеговик	0.776	0.291	0.323
снегоочиститель	0.449	0.480	0.493
снегопад	0.675	0.280	0.455
снежинка	0.748	0.192	0.260
снежный	0.656	0.304	0.357
снижаться	0.125	0.360	0.267
снижение	0.326	0.382	0.247
снимок	0.573	0.578	0.588
снисходительность	0.506	0.434	0.542
снисходительный	0.574	0.421	0.469
сноб	0.296	0.520	0.309
сновидение	0.854	0.320	0.336
снос	0.133	0.827	0.541
сноуборд	0.663	0.680	0.511
сноубордист	0.719	0.754	0.545
собака	0.572	0.510	0.433
собачий	0.573	0.569	0.425
собачка	0.646	0.491	0.404
собеседник	0.719	0.467	0.667
собеседование	0.684	0.837	0.723
собиратель	0.510	0.425	0.579
собирать	0.560	0.507	0.512
собираться	0.653	0.530	0.733
соблазнение	0.539	0.843	0.663
соблазнитель	0.704	0.812	0.775
соблазнительница	0.427	0.787	0.667
соблазнительный	0.741	0.769	0.676
соблазнить	0.521	0.887	0.518
соблазнять	0.462	0.864	0.689
соблюдать	0.635	0.354	0.705
соблюдение	0.630	0.369	0.611
соболезнования	0.229	0.462	0.346
соболь	0.449	0.596	0.500
собрал	0.570	0.402	0.588
собрание	0.495	0.471	0.650
собранный	0.663	0.450	0.644
собрать	0.576	0.523	0.629
собственность	0.719	0.360	0.810
сова	0.520	0.270	0.321
совершать	0.327	0.837	0.732
совершеннолетие	0.541	0.454	0.652
совершенный	0.802	0.567	0.889
совершенство	0.919	0.682	0.921
совершить	0.365	0.529	0.491
совесть	0.663	0.375	0.721
совет	0.757	0.307	0.659
советник	0.724	0.354	0.727
советовать	0.760	0.393	0.705
советский	0.347	0.580	0.536
совещательный	0.392	0.552	0.573
совместимость	0.816	0.450	0.673
совместимый	0.784	0.349	0.579
совместно	0.708	0.425	0.602
совместный	0.510	0.471	0.453
совок	0.596	0.505	0.506
совокупность	0.688	0.443	0.717
совпадают	0.635	0.490	0.593
совпадающий	0.623	0.486	0.652
совпадение	0.663	0.506	0.607
современный	0.738	0.387	0.617
согласие	0.753	0.421	0.615
согласный	0.500	0.347	0.417
согласованный	0.680	0.474	0.692
согласовано	0.797	0.449	0.574
соглашаться	0.682	0.327	0.487
соглашение	0.691	0.531	0.720
согнутый	0.375	0.453	0.298
согревает	0.594	0.580	0.632
сода	0.688	0.314	0.364
содействие	0.698	0.441	0.727
содержание	0.670	0.371	0.598
содержательный	0.480	0.360	0.635
содержать	0.542	0.490	0.658
содрогаться	0.344	0.791	0.559
содружество	0.630	0.406	0.702
соединение	0.472	0.476	0.486
соединенный	0.612	0.286	0.650
соединительный	0.719	0.491	0.764
соединять	0.724	0.299	0.536
сожалел	0.352	0.540	0.368
сожаление	0.211	0.523	0.231
сожалеть	0.182	0.599	0.352
сожженный	0.082	0.713	0.356
сожительство	0.646	0.526	0.598
сожрать	0.390	0.623	0.455
созвездие	0.719	0.533	0.775
создайте	0.786	0.588	0.789
созданиеучеников	0.684	0.402	0.664
создатель	0.865	0.592	0.856
созерцание	0.552	0.324	0.627
созерцательный	0.729	0.308	0.739
созерцать	0.740	0.347	0.642
сознавать	0.786	0.370	0.661
сознание	0.840	0.483	0.755
сознательно	0.500	0.459	0.481
сознательный	0.740	0.333	0.705
созревание	0.613	0.465	0.728
созревать	0.755	0.373	0.671
созыв	0.538	0.611	0.663
созывать	0.583	0.676	0.636
сойти	0.667	0.657	0.605
сок	0.623	0.289	0.305
сокамерник	0.201	0.673	0.373
соковыжималка	0.552	0.520	0.564
сокол	0.557	0.580	0.678
